ID	Speech	action_code	action_only	num_lines_before	num_lines_after	anno_before	anno_after	num_lines_last_mvmt	max_repeated_word	count_uppercase_words	period	comma	semicolon	hyphen	total_words	question	apostrophe	exclamation	big_action_only	speaker_action_only	speaker_big_action_only	speaker_action_code	WRB 	WPSS	WP 	WDT 	VBZ 	VBP 	VBN 	VBG 	VBD 	VB 	UH 	TO 	SYM 	RP 	RBS 	RBR 	RB 	PRPSS	PRP 	POS 	PDT 	NNS 	NNPS 	NNP 	NN 	MD 	LS 	JJS 	JJR 	JJ 	IN 	FW 	EX 	DT 	CD 	CC 	speakerpostn	numcharsonstage	BERNARDO	CORNELIUS	FRANCISCO	GHOST	GUILDENSTERN	HAMLET	HORATIO	KINGCLAUDIUS	LAERTES	LORDPOLONIUS	LUCIANUS	MARCELLUS	OPHELIA	OSRIC	PRINCEFORTINBRAS	QUEENGERTRUDE	REYNALDO	ROSENCRANTZ	VOLTIMAND	Random1	Random2	Random3	Random4	Random5	Random6	Random7	Random8	Random9	Random10	fight_in_general	point	look	run_walk_jog	handle_object	sit_stand_lie_down_kneel	gestures	new_big_actions	neg_big_actions	sortbig	sortany	sortwalk	sortfight	sortpoint	sortlook	sorthandle	sortposture	sortgesture
2954	a carpenter?''	0	0	70	8	0	0	0	2	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0																						657	4541	2662	3780	4648	1252	4509	2192	4903	701	0	0	0	0	0	0	0	0	-1	657	657	657	657	657	657	657	657	657
2189	"Where every god did seem to set his seal,"	0	0	8	17	0	0	5	0	0	0	1	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0																						658	4393	2675	1843	1148	5000	3255	4696	321	2701	0	0	0	0	0	0	0	0	-1	658	658	658	658	658	658	658	658	658
2969	stoup of liquor.	0	0	6	0	0	2	4	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0																						660	3821	4177	1391	2391	1524	4569	3787	1629	1984	0	0	0	0	0	0	0	0	-1	660	660	660	660	660	660	660	660	660
1566	I never gave you aught.	0	0	1	0	0	0	0	4	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																						661	4238	3077	1976	2147	3504	1700	591	2602	4709	0	0	0	0	0	0	0	0	-1	661	661	661	661	661	661	661	661	661
2542	"To my sick soul, as sin''s true nature is,"	0	0	0	3	1	0	0	0	0	0	2	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	2	1	0	0	0	0	0																						662	1143	1673	1395	2379	4372	4197	218	4898	1350	0	0	0	0	0	0	0	0	-1	662	662	662	662	662	662	662	662	662
1195	"the rights of our fellowship, by the consonancy of"	0	0	1	4	0	0	0	4	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	3	0	0	2	0	0																						663	1417	3043	3818	1231	3571	3268	142	2088	981	0	0	0	0	0	0	0	0	-1	663	663	663	663	663	663	663	663	663
1031	"This, in obedience, hath my daughter shown me,"	0	0	9	3	0	0	5	2	0	0	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	1	0	0																						667	1211	3670	4674	4884	3641	4210	2814	251	4297	0	0	0	0	0	0	0	0	-1	667	667	667	667	667	667	667	667	667
2016	When churchyards yawn and hell itself breathes out	17	1	1	10	0	0	1	0	0	0	0	0	0	8	0	0	0	1	1	1	17	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	1																						668	4162	1901	263	1644	3148	2810	4479	79	1415	0	0	0	1	0	0	0	0	-1	668	-1	-1	668	668	668	668	668	668
1134	These tedious old fools!	17	1	0	0	0	1	0	2	0	0	0	0	0	4	0	0	1	1	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0																						669	2219	1054	3267	3023	3495	2876	3635	1995	3321	0	0	0	1	0	0	0	0	-1	669	-1	-1	669	669	669	669	669	669
143	"With mirth in funeral and with dirge in marriage,"	14	1	11	27	0	0	1	2	0	0	1	0	0	9	0	0	0	1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	1																						670	1153	1011	903	2416	128	3224	2323	127	3514	0	0	0	0	0	1	0	1	1	-1	-1	670	670	670	670	670	-1	670
102	Tis here!	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1																						673	4815	4214	1710	595	2595	4271	4236	2073	454	0	0	0	0	1	0	0	1	1	-1	673	673	673	673	673	-1	673	673
696	In this distracted globe. Remember thee!	0	0	5	12	0	0	1	0	0	1	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0																						676	453	3487	4257	4274	816	74	2790	4190	388	0	0	0	0	0	0	0	0	-1	676	676	676	676	676	676	676	676	676
880	He falls to such perusal of my face	0	0	3	10	0	0	2	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0																						676	4656	1179	2603	3674	3423	1484	3772	2458	1376	0	0	0	0	0	0	0	0	-1	676	676	676	676	676	676	676	676	676
672	"The natural gates and alleys of the body,"	0	0	14	18	0	0	7	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	1	0	0	2	0	1																						683	2660	3708	288	3151	205	4953	114	3532	3460	0	0	0	0	0	0	0	0	-1	683	683	683	683	683	683	683	683	683
132	Though yet of Hamlet our dear brother''s death	14	1	0	38	0	0	0	0	0	0	0	0	0	8	0	1	0	1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	2	0	0	0	0	0	2	0	0	0	0	0																						685	2529	2670	4323	2683	4455	1028	3352	730	2024	0	0	0	0	0	1	0	1	1	-1	-1	685	685	685	685	685	-1	685
3470	"Let four captains bear Hamlet, like a soldier, to the stage;"	0	0	5	7	0	0	4	2	0	0	2	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	1	0	0	2	1	0																						685	409	2526	1578	2187	4052	947	3500	4546	1933	0	0	0	0	0	0	0	0	-1	685	685	685	685	685	685	685	685	685
2293	"One word more, good lady."	27	1	16	0	0	0	0	0	0	1	1	0	0	5	0	0	0	1	1	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0																						688	2010	120	1778	3371	3555	2407	2387	830	3212	0	0	0	0	0	0	0	1	1	-1	-1	688	688	688	688	688	688	688
562	"King, father, royal Dane: O, answer me!"	14	1	6	12	0	0	3	0	1	0	3	0	0	7	0	0	1	1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0																						690	2392	583	1692	1	2662	4249	2631	102	2972	0	0	0	0	0	1	0	1	1	-1	-1	690	690	690	690	690	-1	690
2205	Since frost itself as actively doth burn	0	0	24	1	0	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0																						693	1666	1151	4557	3409	200	4053	997	2803	326	0	0	0	0	0	0	0	0	-1	693	693	693	693	693	693	693	693	693
1877	"No, no, they do but jest, poison in jest; no offence"	0	0	0	1	0	0	0	0	0	0	3	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	3	0	0	0	0	0	1	0	0	1	0	1																						694	1754	4945	4303	4281	2516	593	3177	12	1109	0	0	0	0	0	0	0	0	-1	694	694	694	694	694	694	694	694	694
3469	Which now to claim my vantage doth invite me.	0	0	4	8	0	0	3	2	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0																						696	1026	2518	3110	4570	3258	4495	1056	487	1522	0	0	0	0	0	0	0	0	-1	696	696	696	696	696	696	696	696	696
1966	"do, surely, bar the door upon your own liberty, if"	17	1	1	1	0	0	1	2	0	0	3	0	0	10	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	2	2	0	0	1	0	0																						700	3032	2823	141	3547	1277	4860	2868	4233	2318	0	0	0	1	0	0	0	0	-1	700	-1	-1	700	700	700	700	700	700
2568	what we may be. God be at your table!	17	1	2	0	0	0	0	0	0	1	0	0	0	9	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0																						704	1321	3309	2457	1540	98	1824	3715	2838	2308	0	0	0	0	0	0	0	0	-1	704	704	704	704	704	704	704	704	704
1964	"So I do still, by these pickers and stealers."	10	0	0	0	0	0	0	2	1	1	1	0	0	9	0	0	0	1	0	1	10	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	1																						706	1382	4458	1827	197	875	3684	4012	4921	327	0	1	0	0	0	0	1	1	1	-1	706	706	706	-1	706	706	706	-1
882	"At last, a little shaking of mine arm"	23	1	5	8	0	0	0	2	0	0	1	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	2	0	0	1	0	0																						707	4853	4017	1334	2682	2244	1554	4236	4550	78	0	0	0	0	0	0	0	0	-1	707	707	707	707	707	707	707	707	707
3218	That is most certain.	23	1	0	1	0	0	4	0	0	1	0	0	0	4	0	0	0	1	1	1	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0																						709	3274	2868	159	3995	4886	780	4611	2657	846	0	0	1	0	0	0	0	0	-1	709	-1	709	709	709	-1	709	709	709
1003	"Madam, I swear I use no art at all."	23	1	0	11	0	0	0	2	2	1	1	0	0	9	0	0	0	1	1	1	23	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0																						712	3731	4069	36	2131	1644	697	2041	2847	3052	0	0	1	0	0	0	0	0	-1	712	-1	712	712	712	-1	712	712	712
1913	"Why, let the stricken deer go weep,"	23	1	0	3	0	0	0	0	0	0	2	0	0	7	0	0	0	1	1	1	23	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0																						712	3129	2023	2423	3061	2518	1423	1009	1360	2852	0	0	1	0	0	0	0	0	-1	712	-1	712	712	712	-1	712	712	712
781	"Here, as before, never, so help you mercy,"	0	0	3	11	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0																						718	3143	3244	2187	3129	4939	2427	3791	3654	503	0	0	0	0	0	0	0	0	-1	718	718	718	718	718	718	718	718	718
680	"If thou hast nature in thee, bear it not;"	14	1	22	10	0	0	0	0	0	0	1	1	0	9	0	0	0	1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	2	0	0	2	0	0																						721	3320	1565	2218	466	2533	4103	3188	1372	2108	0	0	0	0	0	1	0	1	1	-1	-1	721	721	721	721	721	-1	721
1542	"That patient merit of the unworthy takes,"	0	0	18	16	0	0	1	4	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	2	0	0																						724	3134	2974	313	4931	3920	4077	2270	2915	1528	0	0	0	0	0	0	0	0	-1	724	724	724	724	724	724	724	724	724
3217	"Rough-hew them how we will,--"	0	0	4	0	0	0	3	0	0	0	1	0	3	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0																						724	4652	4294	1263	2245	1812	2893	513	3483	242	0	0	0	0	0	0	0	0	-1	724	724	724	724	724	724	724	724	724
484	Farewell.	12	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						729	4834	4549	1814	4686	3913	2293	671	532	1940	0	0	0	1	0	0	0	1	1	-1	-1	-1	729	729	729	729	729	729
2609	"Last, and as much containing as all these,"	0	0	10	3	0	0	0	2	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1																						729	2143	3755	1010	1826	3612	3446	3651	2430	3571	0	0	0	0	0	0	0	0	-1	729	729	729	729	729	729	729	729	729
549	"But to my mind, though I am native here"	0	0	1	5	0	0	0	0	1	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1																						731	997	781	4487	4496	2260	3787	2246	410	155	0	0	0	0	0	0	0	0	-1	731	731	731	731	731	731	731	731	731
864	"With what, i'' the name of God?"	28	1	0	0	0	0	0	2	0	0	1	0	0	7	1	1	0	0	1	0	28	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	0																						734	3485	3666	4151	979	3675	3340	4229	1681	4698	0	0	0	0	1	0	0	0	-1	734	-1	734	734	734	734	-1	734	734
3	Long live the king!	17	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0																						735	415	2675	305	1793	1280	3619	4882	3379	4336	0	0	0	1	0	0	0	0	-1	735	-1	-1	735	735	735	735	735	735
589	"What if it tempt you toward the flood, my lord,"	0	0	0	5	0	0	4	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0																						736	329	2466	4471	4617	1003	3217	2782	4140	1610	0	0	0	0	0	0	0	0	-1	736	736	736	736	736	736	736	736	736
1633	"Blasted with ecstasy: O, woe is me,"	17	1	10	1	0	0	1	1	1	0	2	0	0	7	0	0	0	1	1	1	17	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0																						736	3195	1530	10	764	811	329	1909	1488	4483	0	0	0	1	0	0	0	0	-1	736	-1	-1	736	736	736	736	736	736
360	"Arm''d, say you?"	23	1	0	0	0	0	0	0	0	0	1	0	0	3	1	1	0	1	1	1	23	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																						737	1394	2676	1056	4901	2832	2892	2361	3058	4965	0	0	1	0	0	0	0	0	-1	737	-1	737	737	737	-1	737	737	737
2212	"In the rank sweat of an enseamed bed,"	0	0	1	2	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	2	0	0	2	0	0																						737	1209	683	2762	4308	2783	2524	4653	4307	1713	0	0	0	0	0	0	0	0	-1	737	737	737	737	737	737	737	737	737
3135	Of bell and burial.	0	0	10	0	0	0	5	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1																						737	1592	4206	2809	2150	2976	719	1935	3782	3948	0	0	0	0	0	0	0	0	-1	737	737	737	737	737	737	737	737	737
237	And with no less nobility of love	17	1	20	7	0	0	1	0	0	0	0	0	0	7	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	1	0	1																						738	3629	1018	2913	2975	2846	2802	1304	974	3881	0	0	0	1	0	0	0	0	-1	738	-1	-1	738	738	738	738	738	738
255	Re-speaking earthly thunder. Come away.	17	1	7	0	0	1	2	0	0	2	0	0	1	5	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0																						739	3937	949	952	3837	1926	2511	2725	4439	4318	0	0	0	1	0	0	0	0	-1	739	-1	-1	739	739	739	739	739	739
1339	"So, as a painted tyrant, Pyrrhus stood,"	0	0	15	17	0	0	11	2	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	0																						741	1476	1024	4653	2536	2708	1066	3005	2365	977	0	0	0	0	0	0	0	0	-1	741	741	741	741	741	741	741	741	741
959	The very cause of Hamlet''s lunacy.	0	0	6	0	0	0	1	2	0	1	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0																						743	1619	3545	352	2659	100	2106	4884	1246	1966	0	0	0	0	0	0	0	0	-1	743	743	743	743	743	743	743	743	743
2303	"Be thou assured, if words be made of breath,"	23	1	0	2	0	0	0	0	0	0	2	0	0	9	0	0	0	1	1	1	23	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	1	0	0																						743	4661	3191	2680	2355	3871	4050	1505	2865	2717	0	0	1	0	0	0	0	0	-1	743	-1	743	743	743	-1	743	743	743
874	"My lord, I do not know;"	17	1	0	1	0	0	0	2	1	0	1	1	0	6	0	0	0	1	1	1	17	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																						744	2335	4485	1856	4037	186	1012	4143	1950	3732	0	0	0	1	0	0	0	0	-1	744	-1	-1	744	744	744	744	744	744
1457	They have proclaim''d their malefactions;	10	0	45	13	0	0	2	4	0	0	0	1	0	5	0	1	0	1	0	1	10	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																						744	348	3788	212	4165	3826	27	797	2226	4385	0	1	0	0	0	0	1	1	1	-1	744	744	744	-1	744	744	744	-1
2636	"We will, we will."	17	1	2	0	0	1	1	0	0	1	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0																						749	3873	4672	210	2845	2559	2703	815	4167	2075	0	0	0	0	0	0	0	0	-1	749	749	749	749	749	749	749	749	749
2779	So you will not o''errule me to a peace.	0	0	1	0	0	0	0	2	0	1	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0																						753	1036	4874	2783	226	1281	4549	3069	958	3570	0	0	0	0	0	0	0	0	-1	753	753	753	753	753	753	753	753	753
2304	"And breath of life, I have no life to breathe"	0	0	1	1	0	0	0	0	1	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	1																						756	4548	4305	1097	3805	2621	671	2746	1063	3429	0	0	0	0	0	0	0	0	-1	756	756	756	756	756	756	756	756	756
826	"Marry, sir, here''s my drift;"	13	1	0	2	0	0	1	2	0	0	2	1	0	5	0	1	0	1	1	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0																						757	3171	3481	3309	3922	1446	2051	1873	3382	4631	0	0	0	0	0	1	0	1	1	-1	-1	757	757	757	757	757	-1	757
939	"And here give up ourselves, in the full bent"	0	0	1	2	0	0	0	2	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	1	0	1																						757	2748	1098	4492	4186	4768	2467	2111	4820	2558	0	0	0	0	0	0	0	0	-1	757	757	757	757	757	757	757	757	757
1698	nature''s journeymen had made men and not made them	0	0	18	4	0	0	1	2	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1																						757	1655	1948	4784	770	206	3757	721	4239	4832	0	0	0	0	0	0	0	0	-1	757	757	757	757	757	757	757	757	757
966	I doubt it is no other but the main;	28	1	0	1	0	0	1	2	0	0	0	1	0	9	0	0	0	0	1	0	28	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	1																						758	2983	2151	4661	4626	3062	2940	1269	3545	3728	0	0	0	0	1	0	0	0	-1	758	-1	758	758	758	758	-1	758	758
676	"Unhousel''d, disappointed, unanel''d,"	0	0	18	14	0	0	11	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0																						760	3583	2071	3993	1655	3292	3410	4486	4671	430	0	0	0	0	0	0	0	0	-1	760	760	760	760	760	760	760	760	760
1335	"Stoops to his base, and with a hideous crash"	0	0	11	21	0	0	7	2	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	1	0	1																						762	2197	3307	3162	1304	99	1588	4198	942	2444	0	0	0	0	0	0	0	0	-1	762	762	762	762	762	762	762	762	762
2630	The doors are broke.	23	1	0	0	0	2	1	0	0	1	0	0	0	4	0	0	0	1	1	1	23	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0																						763	2076	2233	129	3621	145	2422	2490	1657	1851	0	0	1	0	0	0	0	0	-1	763	-1	763	763	763	-1	763	763	763
3092	"Now get you to my lady''s chamber, and tell her, let"	0	0	9	3	0	0	7	0	0	0	2	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1																						763	2324	2857	3483	809	3593	168	4237	1304	3011	0	0	0	0	0	0	0	0	-1	763	763	763	763	763	763	763	763	763
2247	"His form and cause conjoin''d, preaching to stones,"	0	0	1	4	0	0	0	0	0	0	2	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1																						766	3595	793	732	703	257	2603	2405	4897	4282	0	0	0	0	0	0	0	0	-1	766	766	766	766	766	766	766	766	766
1642	"Thus set it down: he shall with speed to England,"	14	1	7	6	0	0	1	1	0	0	1	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	2	0	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0																						767	2919	785	1242	2646	630	3934	3059	4284	4646	0	0	0	0	0	0	0	0	-1	767	767	767	767	767	767	767	767	767
1579	"Could beauty, my lord, have better commerce than"	23	1	0	1	0	0	1	4	0	0	2	0	0	8	0	0	0	1	1	1	23	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0																						768	2078	3999	2931	2665	2083	3129	1696	1035	3923	0	0	1	0	0	0	0	0	-1	768	-1	768	768	768	-1	768	768	768
26	A piece of him.	17	1	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0																						770	3244	1846	3216	3901	2389	4025	1786	4452	3136	0	0	0	1	0	0	0	0	-1	770	-1	-1	770	770	770	770	770	770
465	"Take each man''s censure, but reserve thy judgment."	23	1	14	12	0	0	7	0	0	1	1	0	0	8	0	1	0	1	1	1	23	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	1	0	1																						771	1706	1199	2968	4167	2964	3828	3510	3509	611	0	0	1	0	0	0	0	0	-1	771	-1	771	771	771	-1	771	771	771
500	"Do you believe his tenders, as you call them?"	0	0	2	0	0	0	1	1	0	0	1	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0																						772	1682	4630	1200	330	2718	793	2611	4607	1210	0	0	0	0	0	0	0	0	-1	772	772	772	772	772	772	772	772	772
2014	"Leave me, friends."	5	0	0	0	1	1	1	0	0	1	1	0	0	3	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						773	3319	677	4001	1040	128	2200	3755	2811	3695	0	0	0	0	1	0	0	1	1	-1	773	773	773	773	773	-1	773	773
